"","IDs","treatment","groupId","playerId","winner_game","winner_training","feelings","fair","most_important","least_important","random","gender","age","religion","race","inc","pol","educ","time","profile","rounds","hand_1","hand_2","hand_3","hand_4","hand_5","hand_6","hand_7","hand_8","hand_9","winner_1","winner_2","winner_3","winner_4","winner_5","winner_6","winner_7","winner_8","winner_9"
"116",366968369,"RE1",9,1,"True","False","happy","Fair","talent","luck",1,"Male",22,"none","white","$25,000-$50,000",3,"College Degree",27.6418227355,1,7,63,99,86,88,77,93,93,NA,NA,"True","True","True","True","True","True","True}",NA,NA
"117",924373156,"RE1",9,2,"False","False","indifferent","Fair","rules","luck",1,"Female",26,"other","white","$25,000-$50,000",2,"High School",28.4430855155,1,7,76,70,60,80,59,74,49,NA,NA,"False","False","False","False","False","False","False",NA,NA
"118",142363578,"RA1",15,2,"False","True","sad","Unfair","luck","rules",1,"Female",36,"other","white","$50,000-$75,000",9,"Less than High School",23.3993234356,1,7,70,71,67,81,87,84,68,NA,NA,"False","False","False","False","True","True","False",NA,NA
"119",281977752,"RA1",15,1,"True","False","happy","Fair","talent","rules",1,"Female",31,"protestant","white","$75,000+",5,"College Degree",21.6069605827,1,7,76,85,78,98,73,74,85,NA,NA,"True","True","True","True","False","False","True",NA,NA
"120",801914855,"RE2",6,1,"False","False","angry","Unfair","rules","talent",1,"Female",30,"none","white","$25,000-$50,000",5,"Graduate/Professional Degree",26.1742162665,1,7,78,57,63,72,50,68,60,NA,NA,"False","False","False","False","False","False","False}",NA,NA
"121",956849485,"RE2",6,2,"True","False","happy","Fair","talent","luck",1,"Male",50,"catholic","white","$50,000-$75,000",3,"Graduate/Professional Degree",34.036835885,1,7,96,103,107,106,95,81,107,NA,NA,"True","True","True","True","True","True","True",NA,NA
"122",180394049,"RA2",16,2,"True","True","happy","Fair","talent","luck",1,"Female",49,"protestant","latino","$25,000-$50,000",9,"College Degree",28.3070060333,1,6,78,82,85,88,88,88,NA,NA,NA,"False","False","True","True","True","True",NA,NA,NA
"123",451902390,"RA2",16,1,"False","False","indifferent","Unfair","luck","talent",1,"Female",60,"protestant","white","$0-$25,000",9,"College Degree",25.9274785479,1,6,92,86,67,77,93,70,NA,NA,NA,"True","True","False","False","False",NA,NA,NA,NA
"124",711644597,"PR2",14,1,"True","False","happy","Unfair","rules","talent",1,"Male",35,"none","white","$25,000-$50,000",3,"Some College",24.9407333493,1,7,69,56,86,71,88,67,114,NA,NA,"True","False","True","False","True","False","True",NA,NA
"125",151514151,"PR1",14,1,"True","True","happy","Fair","luck","rules",1,"Male",36,"none","white","$25,000-$50,000",4,"Some College",26.6469471335,1,7,70,91,97,77,89,65,87,NA,NA,"False","True","False","True","True","False","True}",NA,NA
"126",628583789,"PR1",14,2,"False","True","indifferent","Fair","luck","talent",1,"Female",26,"protestant","white","$25,000-$50,000",8,"Graduate/Professional Degree",24.2317924023,1,7,78,63,98,69,92,82,83,NA,NA,"True","False","True","False","False","True","False",NA,NA
"127",859064637,"PR2",14,2,"False","False","happy","Fair","talent","rules",1,"Male",42,"jewish","white","$25,000-$50,000",6,"College Degree",25.8785383821,1,7,66,92,59,102,66,91,63,NA,NA,"False","True","False","True","False","True","False}",NA,NA
"128",547911670,"RA1",14,1,"False","True","sad","Unfair","luck","rules",1,"Female",43,"none","white","$25,000-$50,000",2,"College Degree",30.0575579365,1,6,69,59,79,78,85,NA,NA,NA,67,"True","False","False","False","True",NA,NA,NA,"False"
"129",28970155,"RA1",14,2,"True","True","happy","Fair","talent","rules",1,"Female",53,"none","black","$50,000-$75,000",4,"Some College",38.3302514315,1,6,62,80,92,87,79,NA,NA,NA,83,"False","True","True",NA,NA,NA,NA,NA,"True"
"130",211286585,"RE1",14,1,"True","True","happy","Unfair","luck","talent",1,"Male",42,"catholic","white","$50,000-$75,000",7,"Some College",29.7828713497,1,7,76,101,100,93,83,100,99,NA,NA,"True","True","True","True","True","True","True",NA,NA
"131",446729663,"RE1",8,2,"False","False","sad","Fair","luck","rules",1,"Female",31,"catholic","white","$50,000-$75,000",1,"College Degree",43.0004429301,1,7,75,102,58,46,75,75,71,NA,NA,"True","False","False","False","False","False","False}",NA,NA
"132",553294517,"RE1",8,1,"True","True","happy","Fair","talent","luck",1,"Female",40,"none","white","$0-$25,000",1,"Some College",38.6960682511,1,7,72,90,100,86,76,100,94,NA,NA,"False","True","True","True","True","True","True",NA,NA
"133",972353726,"RE2",9,2,"False","True","angry","Unfair","rules","luck",1,"Female",25,"protestant","black","$0-$25,000",2,"College Degree",25.9830122153,1,7,82,60,61,71,58,55,47,NA,NA,"False","False","False","False","False","False","False",NA,NA
"134",105485875,"RE2",9,1,"True","True","happy","Unfair","rules","luck",1,"Female",50,"protestant","white","$75,000+",7,"Some College",22.5155590494,1,7,50,106,95,101,105,105,102,NA,NA,"True","True","True","True","True","True","True}",NA,NA
"135",484885921,"RE1",14,2,"False","False","happy","Fair","luck","talent",1,"Female",52,"other","black","$25,000-$50,000",3,"Graduate/Professional Degree",34.5091225664,1,7,70,61,72,65,81,60,68,NA,NA,"False","False","False","False","False","False","False}",NA,NA
"136",87703694,"RA1",17,1,"True","False","happy","Fair","luck","rules",1,"Female",67,"protestant","white","$0-$25,000",9,"High School",28.2570256313,1,7,94,77,68,98,103,74,97,NA,NA,"True","True","False","True","True","False","True}",NA,NA
"137",958315199,"PR2",15,1,"True","False","happy","Fair","rules","talent",1,"Male",24,"protestant","white","$25,000-$50,000",1,"High School",27.7838061015,1,7,66,56,103,74,117,71,99,NA,NA,"True","False","True","False","True","False","True",NA,NA
"138",462000616,"PR2",15,2,"False","False","indifferent","Fair","luck","talent",1,"Male",45,"none","white","$75,000+",2,"Graduate/Professional Degree",25.4605057319,1,7,69,107,80,109,71,107,59,NA,NA,"False","True","False","True","False","True","False}",NA,NA
"139",207146077,"RA2",17,1,"True","False","happy","Fair","talent","luck",1,"Female",33,"none","black","$25,000-$50,000",4,"College Degree",30.8123422146,1,7,74,66,77,82,81,87,90,NA,NA,"True","False","True","False","False","True","True",NA,NA
"140",403711443,"RA2",17,2,"False","True","indifferent","Fair","talent","luck",1,"Female",65,"none","white","$0-$25,000",2,"College Degree",32.2479180495,1,7,65,95,83,84,86,74,66,NA,NA,"False","True","False","True","True","False","False}",NA,NA
"141",921822554,"RA1",16,1,"True","False","happy","Fair","rules","luck",1,"Male",27,"protestant","white","$25,000-$50,000",5,"College Degree",34.7757377704,1,7,69,95,86,77,87,76,85,NA,NA,"True","True","False","True","True","True","True",NA,NA
"142",618458492,"RA1",16,2,"False","False","sad","Unfair","luck","talent",1,"Female",44,"catholic","asian","$75,000+",2,"College Degree",32.7939371506,1,7,64,81,102,95,91,83,96,NA,NA,"False","False","True","False","False","False","False}",NA,NA
"143",78106374,"RE2",10,2,"True","False","happy","Fair","luck","rules",1,"Female",65,"catholic","white","$25,000-$50,000",6,"High School",37.8068105022,1,7,79,98,105,97,103,102,103,NA,NA,"True","True","True","True","True","True","True",NA,NA
"144",576525189,"RE2",10,1,"False","False","angry","Unfair","talent","luck",1,"Female",44,"jewish","white","$25,000-$50,000",2,"College Degree",25.4511832356,1,7,73,65,63,72,65,67,41,NA,NA,"False","False","False","False","False","False","False}",NA,NA
"145",505555185,"PR2",17,1,"True","False","happy","Fair","luck","talent",1,"Male",26,"none","latino","$0-$25,000",3,"College Degree",21.1089721163,1,7,67,55,83,59,89,48,104,NA,NA,"True","False","True","False","True","False","True",NA,NA
"146",33614615,"PR2",17,2,"False","False","sad","Unfair","rules","luck",1,"Male",57,"protestant","white","$0-$25,000",9,"College Degree",22.4563775818,1,7,73,107,46,103,56,96,64,NA,NA,"False","True","False","True","False","True","False}",NA,NA
"147",93110455,"PR1",15,1,"True","False","happy","Fair","talent","luck",1,"Male",32,"none","white","$25,000-$50,000",5,"High School",33.6140048703,1,6,74,90,64,72,88,67,NA,NA,NA,"True","True","False","False",NA,"False",NA,NA,NA
"148",703463009,"RE2",12,2,"True","False","happy","Unfair","rules","luck",1,"Male",28,"none","white","$25,000-$50,000",2,"College Degree",21.6685896993,1,7,87,107,104,100,102,95,NA,NA,103,"True","True","True","True","True","True",NA,NA,"True"
"149",59702942,"RE2",15,2,"True","False","happy","Fair","rules","talent",1,"Female",34,"none","white","$25,000-$50,000",1,"Some College",26.89333872,1,7,86,106,87,114,109,100,100,NA,NA,"True","True","True","True","True","True","True}",NA,NA
"150",28612782,"RE2",12,1,"False","True","angry","Unfair","luck","luck",1,"Female",37,"catholic","white","$25,000-$50,000",4,"Some College",26.1336297989,1,7,64,52,63,63,78,74,NA,NA,60,"False","False","False","False","False",NA,NA,NA,"False"
"151",780431644,"RE2",15,1,"False","True","sad","Unfair","luck","talent",1,"Male",27,"none","white","$0-$25,000",3,"Some College",29.7131303668,1,7,69,62,79,60,59,78,67,NA,NA,"False","False","False","False","False","False","False",NA,NA
"152",709309327,"RE1",15,2,"True","False","happy","Fair","luck","talent",1,"Female",41,"none","white","$75,000+",2,"College Degree",39.1681698004,1,7,67,85,101,110,106,103,88,NA,NA,"False","True","True","True","True","True","True",NA,NA
"153",321896506,"RE1",15,1,"False","False","sad","Fair","talent","luck",1,"Female",31,"other","white","$0-$25,000",2,"Some College",45.3135118683,1,7,79,74,62,68,76,71,72,NA,NA,"True","False","False","False","False","False","False}",NA,NA
"154",154787295,"RE1",16,1,"True","False","happy","Fair","rules","luck",1,"Female",28,"other","asian","$75,000+",6,"College Degree",37.1829585155,1,7,91,78,97,110,73,78,81,NA,NA,"True","True","True","True","True","False","False}",NA,NA
"155",312470872,"RE1",16,2,"False","True","happy","Fair","luck","talent",1,"Female",28,"other","white","$50,000-$75,000",2,"College Degree",22.1118314664,1,7,68,70,67,56,88,81,88,NA,NA,"False","False","False","False","False","True","True",NA,NA
"156",444763478,"RE2",13,2,"True","True","happy","Fair","rules","talent",1,"Female",31,"other","white","$50,000-$75,000",6,"High School",25.7278263529,1,7,77,103,103,111,90,107,114,NA,NA,"True","True","True","True","True","True","True}",NA,NA
"157",350410314,"RE2",14,1,"False","False","sad","Fair","rules","luck",1,"Female",46,"none","white","$75,000+",6,"High School",28.2516175826,1,7,65,68,75,66,49,56,65,NA,NA,"False","False","False","False","False","False","False",NA,NA
"158",729597292,"RE2",14,2,"True","True","happy","Unfair","luck","talent",1,NA,37,"none","latino","$50,000-$75,000",3,"Some College",26.8857236664,1,7,84,102,87,103,99,90,94,NA,NA,"True","True","True","True","True","True","True",NA,NA
"159",916789757,"RE2",13,1,"False","True","angry","Unfair","rules","talent",1,"Male",25,"none","white","$0-$25,000",4,"College Degree",39.9317652027,1,7,73,75,68,77,68,63,57,NA,NA,"False","False","False","False","False","False","False",NA,NA
"160",780856881,"PR1",15,2,"False","False","indifferent","Fair","luck","rules",1,"Female",29,"none","white","$25,000-$50,000",2,"Some College",34.3803082347,1,6,73,69,94,92,64,88,NA,NA,NA,"False","False","True",NA,"False",NA,NA,NA,NA
"161",539850658,"RA1",18,2,"False","True","angry","Unfair","luck","talent",1,"Male",27,"protestant","white","$25,000-$50,000",5,"High School",28.2185327649,1,7,66,82,68,66,79,79,86,NA,NA,"False","True","False","False","False","False","False}",NA,NA
"162",700825803,"RA1",18,1,"True","True","happy","Fair","talent","luck",1,"Female",49,"protestant","white","$25,000-$50,000",6,"Some College",28.6556378007,1,7,80,78,84,109,85,94,102,NA,NA,"True","False","True","True","True","True","True",NA,NA
"163",774343298,"RE2",16,1,"False","False","angry","Unfair","luck","talent",1,"Male",29,"none","white","$75,000+",9,"College Degree",21.1185905973,1,7,70,69,79,58,48,67,55,NA,NA,"False","False","False","False","False","False","False",NA,NA
"164",937000752,"RE2",16,2,"True","True","happy","Unfair","luck","talent",1,"Male",40,"protestant","white","$0-$25,000",8,"College Degree",21.7659812331,1,7,85,103,102,97,91,105,96,NA,NA,"True","True","True","True","True","True","True}",NA,NA
"165",893168227,"PR1",16,2,"False","False","indifferent","Fair","luck","rules",1,"Female",43,"none","white","$75,000+",1,"College Degree",32.4011174003,1,7,65,86,68,101,61,83,59,NA,NA,"False","True","False","True","False","True","False}",NA,NA
"166",281979846,"PR1",16,1,"True","True","happy","Unfair","luck","rules",1,"Female",26,"none","white","$25,000-$50,000",4,"High School",31.0212356806,1,7,72,62,106,73,104,66,70,NA,NA,"True","False","True","False","True","False","True",NA,NA
"167",123910576,"RE2",11,1,"True","False","happy","Unfair","luck","talent",1,"Female",48,"protestant","white","$50,000-$75,000",9,"Some College",31.4713304361,1,7,68,92,84,81,104,91,110,NA,NA,"True","True","True","True","True","True","True",NA,NA
"168",52994134,"RE2",11,2,"False","True","sad","Fair","luck","talent",1,"Male",49,"protestant","white","$75,000+",8,"College Degree",29.4250716329,1,7,80,58,86,65,62,68,65,NA,NA,"False","False","False","False","False","False","False}",NA,NA
"169",69809508,"RA2",18,2,"False","False","indifferent","Fair","talent","luck",1,"Female",35,"other","black",NA,5,"Some College",42.2154369831,1,7,79,97,100,74,81,90,99,NA,NA,"False","False","True","False","False","True","False}",NA,NA
"170",295887032,"RA2",18,1,"True","False","happy","Fair","rules","talent",1,"Male",40,"none","white","$0-$25,000",3,"Some College",40.7134652495,1,7,76,70,78,97,78,66,85,NA,NA,"True","True","False","True","True","False","True",NA,NA
"171",364763813,"RA2",19,2,"True","False","happy","Fair","talent","luck",1,"Male",52,"none","white","$50,000-$75,000",2,"College Degree",43.8523663322,1,7,84,90,85,96,78,75,NA,NA,83,"False","True","True","True","True","True",NA,NA,"True"
"172",970740707,"RE2",17,1,"True","True","happy","Fair","luck","talent",1,"Male",38,"none","white","$50,000-$75,000",3,"Graduate/Professional Degree",29.9513222019,1,7,81,113,108,106,103,113,111,NA,NA,"True","True","True","True","True","True","True",NA,NA
"173",575628843,"RA2",19,1,"False","False","angry","Unfair","luck","rules",1,"Female",38,"protestant","white","$75,000+",9,"College Degree",50.1648704688,1,7,65,82,75,82,75,64,NA,NA,65,"True","False","False","False","False","False",NA,NA,"False"
"174",912704478,"RE2",17,2,"False","False","sad","Unfair","talent","luck",1,"Male",35,"protestant","white","$25,000-$50,000",3,"College Degree",36.2067410191,1,7,68,68,53,70,58,55,71,NA,NA,"False","False","False","False","False","False","False",NA,NA
"175",373646458,"PR1",17,1,"True","False","happy","Fair","talent","luck",1,"Female",40,"protestant","black","$75,000+",6,"College Degree",38.5439207991,1,7,77,90,102,64,76,86,NA,NA,92,"False","True","True",NA,"True","False",NA,NA,"True"
"176",891635407,"PR1",17,2,"False","True","sad","Fair","luck","talent",1,"Female",61,"none","white","$0-$25,000",1,"High School",44.3565098484,1,7,75,74,82,102,62,104,NA,NA,72,"True","False",NA,"True",NA,"True",NA,NA,"False"
"177",509771211,"PR2",2,1,"False","True","indifferent","Fair","luck","talent",1,"Female",43,"protestant","white","$0-$25,000",9,"Some College",52.2658127149,1,7,70,92,59,88,66,97,54,NA,NA,"False","True","False","True","False","True","False}",NA,NA
"178",218449363,"PR2",2,2,"True","True","happy","Fair","talent","rules",1,"Male",29,"other","white","$50,000-$75,000",3,"High School",52.906924367,1,7,88,60,105,58,98,67,119,NA,NA,"True","False","True","False","True","False","True",NA,NA
"179",636047318,"RE2",9,1,"False","True","indifferent","Fair","rules","talent",1,"Female",77,"catholic","white","$0-$25,000",4,"High School",23.1892365972,2,6,49,68,55,71,55,64,NA,NA,NA,"False","False","False","False","False",NA,NA,NA,NA
"180",30145948,"RE2",9,2,"True","True","happy","Unfair","rules","talent",1,"Female",38,"other","white","$75,000+",4,"High School",20.5687353492,2,6,76,85,105,94,107,113,NA,NA,NA,"True","True","True","True",NA,"True",NA,NA,NA
"181",351092569,"RE1",13,2,"True","True","happy","Fair","luck","talent",1,"Female",31,"protestant","white","$25,000-$50,000",9,"College Degree",27.7602861166,2,7,58,85,96,75,105,96,80,NA,NA,"True","True","True","True","True","True","True",NA,NA
"182",708714422,"RA1",15,1,"True","False","happy","Fair","luck","rules",1,"Male",37,"none","white","$75,000+",7,"College Degree",29.1385772983,2,7,81,87,75,97,90,92,83,NA,NA,"True","True","False","True","True","True","True",NA,NA
"183",652331578,"RE1",13,1,"False","False","angry","Unfair","luck","rules",1,"Female",27,"jewish","white","$50,000-$75,000",5,"Some College",29.9602699478,2,7,88,74,64,74,63,73,61,NA,NA,"False","False","False","False","False","False","False}",NA,NA
"184",495258957,"RA1",15,2,"False","False","indifferent","Unfair","luck","rules",1,"Female",38,"other","black","$0-$25,000",1,"Some College",30.4887956341,2,7,81,76,95,89,73,97,69,NA,NA,"False","False","True","False","False","False","False}",NA,NA
"185",42355646,"PR1",5,1,"True","True","happy","Fair","luck","talent",1,"Male",35,"none","white","$25,000-$50,000",5,"Some College",17.6161982338,2,7,71,84,76,61,111,79,85,NA,NA,"True","False","True","False","True","True","False}",NA,NA
